ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,63038,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),2409,0,KE,Kenya,1998,KE1998DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCUNW,,1998,DHS,2359,,,,
KEN,739245,Assistance during delivery: Doctor,12.3,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDOC,,1998,DHS,3464,3531,,,
KEN,347567,Assistance during delivery: Doctor,12.2,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDOC,,1998,DHS,2359,2409,,,
KEN,739251,Assistance during delivery: Nurse/midwife,32,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNRS,,1998,DHS,3464,3531,,,
KEN,347566,Assistance during delivery: Nurse/midwife,30.5,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNRS,,1998,DHS,2359,2409,,,
KEN,739252,Assistance during delivery: Other health worker,11.3,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_OHW,83606040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACOHW,,1998,DHS,3464,3531,,,
KEN,347558,Assistance during delivery: Other health worker,11.9,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_OHW,83606040,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACOHW,,1998,DHS,2359,2409,,,
KEN,739246,Assistance during delivery: Traditional birth attendant,9.9,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,,1998,DHS,3464,3531,,,
KEN,347569,Assistance during delivery: Traditional birth attendant,10.5,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTBA,,1998,DHS,2359,2409,,,
KEN,739249,Assistance during delivery: Relative or other,23.9,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACREL,,1998,DHS,3464,3531,,,
KEN,347555,Assistance during delivery: Relative or other,24.9,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACREL,,1998,DHS,2359,2409,,,
KEN,739247,Assistance during delivery: No one,10.2,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNON,,1998,DHS,3464,3531,,,
KEN,347570,Assistance during delivery: No one,9.9,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNON,,1998,DHS,2359,2409,,,
KEN,739250,Assistance during delivery: don't know or missing,0.3,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDKM,,1998,DHS,3464,3531,,,
KEN,347556,Assistance during delivery: don't know or missing,0.2,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDKM,,1998,DHS,2359,2409,,,
KEN,739248,Assistance during delivery: Total,100,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTOT,,1998,DHS,3464,3531,,,
KEN,347559,Assistance during delivery: Total,100,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTOT,,1998,DHS,2359,2409,,,
KEN,739253,Assistance during delivery from a skilled provider,44.4,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,1998,DHS,3464,3531,,,
KEN,347560,Assistance during delivery from a skilled provider,42.6,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,,1998,DHS,2359,2409,,,
KEN,739254,Delivery by cesarean section,6.8,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,1998,DHS,3464,3531,,,
KEN,347561,Delivery by cesarean section,7.2,1,KE,Kenya,1998,KE1998DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACCSC,,1998,DHS,2359,2409,,,
KEN,740440,Number of live births (or stillbirths) in the last two (or three/five) years,3464,0,KE,Kenya,1998,KE1998DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNUM,,1998,DHS,,3531,,,
KEN,63043,Number of live births (or stillbirths) in the last two (or three/five) years,2359,0,KE,Kenya,1998,KE1998DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNUM,,1998,DHS,,2409,,,
KEN,222929,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),3531,0,KE,Kenya,1998,KE1998DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,,1998,DHS,3464,,,,
KEN,347557,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),2409,0,KE,Kenya,1998,KE1998DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACUNW,,1998,DHS,2359,,,,
KEN,438702,Children with symptoms of ARI,20.1,1,KE,Kenya,1998,KE1998DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,1998,DHS,3205,3275,,,
KEN,446885,Number of children born in the last five (or three) years,3205,0,KE,Kenya,1998,KE1998DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,,1998,DHS,,3275,,,
KEN,323555,Number of children born in the last five (or three) years (unweighted),3275,0,KE,Kenya,1998,KE1998DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,,1998,DHS,3205,,,,
KEN,424815,Children with ARI for whom advice or treatment was sought,71.7,1,KE,Kenya,1998,KE1998DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,1998,DHS,644,632,,,
KEN,432463,Number of children with symptoms of ARI born in the last five (or three) years,644,0,KE,Kenya,1998,KE1998DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,,1998,DHS,,632,,,
KEN,298044,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),632,0,KE,Kenya,1998,KE1998DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUN2,,1998,DHS,644,,,,
KEN,619515,Children with fever for whom advice or treatment was sought,38.1,1,KE,Kenya,1998,KE1998DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,1998,DHS,1356,1365,,,
KEN,619514,Number of children with fever in the last two weeks,1356,0,KE,Kenya,1998,KE1998DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCNUM,,1998,DHS,,1365,,,
KEN,166303,Number of children with fever in the last two weeks (unweighted),1365,0,KE,Kenya,1998,KE1998DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCUNW,,1998,DHS,1356,,,,
KEN,217720,Treatment of diarrhea: Advice or treatment was sought,54,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,1998,DHS,549,538,,,
KEN,217714,Treatment of diarrhea: Oral rehydration solution (ORS),36.9,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,1998,DHS,549,538,,,
KEN,217715,Treatment of diarrhea: Recommended home fluids (RHF) at home,56.5,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,1998,DHS,549,538,,,
KEN,217716,Treatment of diarrhea: Either ORS or RHF,68.7,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,1998,DHS,549,538,,,
KEN,217723,Treatment of diarrhea: Increased fluids,54.4,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,1998,DHS,549,538,,,
KEN,217724,Treatment of diarrhea: ORT or increased fluids,82,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,1998,DHS,549,538,,,
KEN,217721,"Treatment of diarrhea: No ORS, RHF or increased fluids",18,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,1998,DHS,549,538,,,
KEN,217717,Treatment of diarrhea: Intravenous solution,2.7,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,1998,DHS,549,538,,,
KEN,217718,Treatment of diarrhea: Home remedy - other,47,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,1998,DHS,549,538,,,
KEN,217722,Treatment of diarrhea: No treatment,9.5,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,1998,DHS,549,538,,,
KEN,217725,Treatment of diarrhea: don't know or missing,0.2,1,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_DKM,94096150,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCDKM,,1998,DHS,549,538,,,
KEN,166302,Number of children born in the last five (or three) years,549,0,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,1998,DHS,,538,,,
KEN,217736,Number of children born in the last five (or three) years (unweighted),538,0,KE,Kenya,1998,KE1998DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,1998,DHS,549,,,,
KEN,559653,Antenatal care provider: Doctor,17.4,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWDOC,,2003,DHS,3151,3101,,,
KEN,63040,Antenatal care provider: Doctor,17.9,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWDOC,,2003,DHS,4052,3972,,,
KEN,704276,Antenatal care provider: Doctor,16.9,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWDOC,,2003,DHS,2416,2357,,,
KEN,559654,Antenatal care provider: Nurse/midwife,70,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNRS,,2003,DHS,3151,3101,,,
KEN,63041,Antenatal care provider: Nurse/midwife,70.2,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNRS,,2003,DHS,4052,3972,,,
KEN,704279,Antenatal care provider: Nurse/midwife,69.7,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNRS,,2003,DHS,2416,2357,,,
KEN,559660,Antenatal care provider: Traditional birth attendant,2,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTBA,,2003,DHS,3151,3101,,,
KEN,63042,Antenatal care provider: Traditional birth attendant,1.7,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWTBA,,2003,DHS,4052,3972,,,
KEN,704269,Antenatal care provider: Traditional birth attendant,2,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWTBA,,2003,DHS,2416,2357,,,
KEN,559657,Antenatal care provider: Other,0.1,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOTH,,2003,DHS,3151,3101,,,
KEN,63046,Antenatal care provider: Other,0.1,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWOTH,,2003,DHS,4052,3972,,,
KEN,704277,Antenatal care provider: Other,0.1,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWOTH,,2003,DHS,2416,2357,,,
KEN,559655,Antenatal care provider: Missing ,0.5,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWMIS,,2003,DHS,3151,3101,,,
KEN,63048,Antenatal care provider: Missing ,0.6,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWMIS,,2003,DHS,4052,3972,,,
KEN,704280,Antenatal care provider: Missing ,0.6,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWMIS,,2003,DHS,2416,2357,,,
KEN,559658,No antenatal care,10,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNON,,2003,DHS,3151,3101,,,
KEN,63047,No antenatal care,9.6,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNON,,2003,DHS,4052,3972,,,
KEN,704278,No antenatal care,10.6,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNON,,2003,DHS,2416,2357,,,
KEN,559656,Antenatal care: Total,100,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTOT,,2003,DHS,3151,3101,,,
KEN,63049,Antenatal care: Total,100,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWTOT,,2003,DHS,4052,3972,,,
KEN,704268,Antenatal care: Total,100,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWTOT,,2003,DHS,2416,2357,,,
KEN,559659,Antenatal care from a skilled provider,87.4,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,2003,DHS,3151,3101,,,
KEN,63050,Antenatal care from a skilled provider,88.1,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWSKP,,2003,DHS,4052,3972,,,
KEN,704270,Antenatal care from a skilled provider,86.7,1,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWSKP,,2003,DHS,2416,2357,,,
KEN,566044,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,3151,0,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNUM,,2003,DHS,,3101,,,
KEN,63052,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,4052,0,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNUM,,2003,DHS,,3972,,,
KEN,717611,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,2416,0,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNUM,,2003,DHS,,2357,,,
KEN,253859,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),3101,0,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWUNW,,2003,DHS,3151,,,,
KEN,63051,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),3972,0,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWUNW,,2003,DHS,4052,,,,
KEN,371018,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),2357,0,KE,Kenya,2003,KE2003DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWUNW,,2003,DHS,2416,,,,
KEN,621332,Place of delivery: Public sector,25.3,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPUB,,2003,DHS,3702,3633,,,
KEN,600586,Place of delivery: Public sector,26.1,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCPUB,,2003,DHS,6102,5949,,,
KEN,63085,Place of delivery: Public sector,25.4,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCPUB,,2003,DHS,2562,2494,,,
KEN,621328,Place of delivery: Private sector,14.5,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPRV,,2003,DHS,3702,3633,,,
KEN,600582,Place of delivery: Private sector,14,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCPRV,,2003,DHS,6102,5949,,,
KEN,63087,Place of delivery: Private sector,13.7,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCPRV,,2003,DHS,2562,2494,,,
KEN,621329,Place of delivery: At home,59.3,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCHOM,,2003,DHS,3702,3633,,,
KEN,600583,Place of delivery: At home,58.7,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCHOM,,2003,DHS,6102,5949,,,
KEN,63088,Place of delivery: At home,59.9,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCHOM,,2003,DHS,2562,2494,,,
KEN,621330,Place of delivery: Other,0.8,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCOTH,,2003,DHS,3702,3633,,,
KEN,600584,Place of delivery: Other,0.8,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCOTH,,2003,DHS,6102,5949,,,
KEN,63089,Place of delivery: Other,0.9,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCOTH,,2003,DHS,2562,2494,,,
KEN,621331,Place of delivery: don't know or missing,0.1,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDKM,,2003,DHS,3702,3633,,,
KEN,600585,Place of delivery: don't know or missing,0.3,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCDKM,,2003,DHS,6102,5949,,,
KEN,63100,Place of delivery: don't know or missing,0.1,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCDKM,,2003,DHS,2562,2494,,,
KEN,621333,Place of delivery: Total,100,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCTOT,,2003,DHS,3702,3633,,,
KEN,600587,Place of delivery: Total,100,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCTOT,,2003,DHS,6102,5949,,,
KEN,63086,Place of delivery: Total,100,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCTOT,,2003,DHS,2562,2494,,,
KEN,621327,Place of delivery: Health facility,39.8,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2003,DHS,3702,3633,,,
KEN,600591,Place of delivery: Health facility,40.1,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCDHF,,2003,DHS,6102,5949,,,
KEN,63101,Place of delivery: Health facility,39.1,1,KE,Kenya,2003,KE2003DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCDHF,,2003,DHS,2562,2494,,,
KEN,634231,Number of live births (or stillbirths) in the last two (or three/five) years,3702,0,KE,Kenya,2003,KE2003DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCNUM,,2003,DHS,,3633,,,
KEN,614225,Number of live births (or stillbirths) in the last two (or three/five) years,6102,0,KE,Kenya,2003,KE2003DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCNUM,,2003,DHS,,5949,,,
KEN,63102,Number of live births (or stillbirths) in the last two (or three/five) years,2562,0,KE,Kenya,2003,KE2003DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCNUM,,2003,DHS,,2494,,,
KEN,347553,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),3633,0,KE,Kenya,2003,KE2003DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCUNW,,2003,DHS,3702,,,,
KEN,315843,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),5949,0,KE,Kenya,2003,KE2003DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCUNW,,2003,DHS,6102,,,,
KEN,63097,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),2494,0,KE,Kenya,2003,KE2003DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCUNW,,2003,DHS,2562,,,,
KEN,665981,Assistance during delivery: Doctor,11.5,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDOC,,2003,DHS,3702,3633,,,
KEN,608896,Assistance during delivery: Doctor,11.4,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACDOC,,2003,DHS,6102,5949,,,
KEN,285192,Assistance during delivery: Doctor,10.6,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDOC,,2003,DHS,2562,2494,,,
KEN,665965,Assistance during delivery: Nurse/midwife,30.1,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNRS,,2003,DHS,3702,3633,,,
KEN,608902,Assistance during delivery: Nurse/midwife,30.2,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNRS,,2003,DHS,6102,5949,,,
KEN,285195,Assistance during delivery: Nurse/midwife,30.3,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNRS,,2003,DHS,2562,2494,,,
KEN,665982,Assistance during delivery: Traditional birth attendant,28.2,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,,2003,DHS,3702,3633,,,
KEN,608897,Assistance during delivery: Traditional birth attendant,28,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTBA,,2003,DHS,6102,5949,,,
KEN,285193,Assistance during delivery: Traditional birth attendant,27.7,1,KE,Kenya,2003,KE2003DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTBA,,2003,DHS,2562,2494,,,
